objective_2,genotype_1,genotype_2,step
1377.8,0.5282824280421483,0.1623496423294834,145
1128.28,0.6886364517137856,0.15539005175730997,146
717.38,0.358806580848671,0.9154796189576014,147
1659.58,0.5327097678139755,0.20573758913741974,148
5735.16,0.5217290267536765,0.012994962201905658,149
1058.82,0.7615343919637683,0.41284528717978064,150
4614.36,0.4704038392314972,0.019605570822167073,151
779.66,0.6239652868686563,0.808008101065622,152
5815.62,0.5217290267536765,0.008373083472103304,153
1517.1,0.6349041426368762,0.16363953470876483,154
1297.2,0.44972604460665166,0.2744055312742128,155
4619.94,0.6893071710143726,0.008978552347097657,156
2626.24,0.5196723210124572,0.0,157
625.44,0.9794611838517545,0.5528966082422553,158
1084.84,0.9744339017956284,0.5089602755555489,159
1704.44,0.7524279454266385,0.15636657697142703,160
1139.48,0.5303053811872034,0.19135009026812771,161
1275.64,0.639847857885145,0.31185991731942736,162
598.76,0.7687328996502485,0.9362183075411007,163
3401.56,0.5191123970142253,0.036163750126398386,164
1460.18,0.368440056574879,0.20967290037570124,165
899.42,0.7096191865376961,0.31676360359371736,166
2802.18,0.43628780540472223,0.0,167
717.58,0.5495338982959831,0.8404333119114819,168
1240.86,0.5,0.43160198911628445,169
1116.88,0.4747647046176584,0.22232483404532707,170
5784.16,0.6530380238019393,0.024357148599378497,171
1513.98,0.45950398338783904,0.13066592832111315,172
744.9,0.6026166297394512,0.9,173
1490.64,0.6647175692201683,0.2062594595905473,174
3164.64,0.46078465266514546,0.043798073024676,175
1000.34,0.5148880093338258,0.8404333119114819,176
2028.86,0.5480665665081116,0.16244460542044528,177
1104.5,0.7031811404161157,0.3464774618437681,178
1222.44,1.0,0.457601112524155,179
923.58,0.6017494632449643,0.907291960693507,180
798.6,0.980068859079898,0.5629310486909365,181
1115.24,0.539128820314213,0.20573758913741974,182
734.74,0.6,0.9366260378791178,183
1065.22,0.6290009864419088,0.8402669098077593,184
1229.44,0.44510541457966957,0.19135009026812771,185
1502.2,0.7078697232927315,0.21978528301002398,186
1298.54,0.7334319337554666,0.15356581189679477,187
944.46,0.6987780481899971,0.29619429446347256,188
4750.58,0.5070905181806716,0.025236210901111167,189
930.68,0.7687328996502485,0.9628424497993734,190
1063.22,0.652531343641522,0.31353226275330137,191
647.88,0.5802265904456575,0.8343858998654069,192
1789.74,0.7096191865376961,0.2603102295451435,193
2579.26,0.45959085775956404,0.06484978719723097,194
715.06,0.5350980824834763,0.19135009026812771,195
590.56,0.4018651730044228,0.9537161147925131,196
605.84,0.6886364517137856,0.8457689230893977,197
1097.66,0.6305408892345122,0.31185991731942736,198
