objective_1,genotype_1,step
-0.88,0.5053196025087707,137
-0.78,0.8122458614558346,138
-0.72,0.9329939982531238,139
-0.74,0.8304066802325158,140
-0.66,0.8794008052493609,141
-0.92,0.5777720173510577,142
-0.9,0.32798853416663354,143
-0.96,0.3381240775234891,144
-0.66,0.9905003521955461,145
-0.66,0.9854345593940625,146
-0.84,0.6855225400614541,147
-0.84,0.24985765099407234,148
-0.7,0.8711289314148513,149
-0.66,0.8790285039274593,150
-0.92,0.5171587755251095,151
-0.78,0.7625177619398268,152
-0.94,0.42955485672358806,153
-0.56,0.9742446291420173,154
-0.86,0.6745891525741442,155
-0.78,0.8163035847233244,156
-0.88,0.5606531879537192,157
-0.76,0.7506072921496342,158
-0.78,0.8133760533211095,159
-0.94,0.3180737946212988,160
-0.74,0.8370002112082657,161
-0.64,0.9242006983889558,162
-0.84,0.6350110054006021,163
-0.9,0.5200164948184798,164
-0.78,0.8264318635217316,165
-0.92,0.3225183107631645,166
-0.66,0.9910489700206743,167
-0.66,0.8852162606244001,168
-0.92,0.34534731494290133,169
-0.88,0.5637972007316975,170
-0.84,0.5883040168850076,171
-0.64,0.9470260982012914,172
-0.68,0.9370852518810466,173
-0.66,0.8880888964036462,174
-0.92,0.34345970071538207,175
-0.66,0.9969049228369931,176
-0.9,0.3519698433137418,177
-0.8,0.7552632214401604,178
-0.88,0.6442272527915801,179
-0.8,0.7532211999180891,180
-0.8,0.6863660561540327,181
-0.96,0.30770478001623025,182
-0.74,0.9891743875002644,183
-0.64,0.9268414048631642,184
-0.68,0.876691506840691,185
-0.78,0.7622232453053,186
-0.66,0.9954163686622385,187
-0.86,0.5576863125660378,188
-0.82,0.6896668712553564,189
