objective_2,genotype_1,step
1168.44,0.34230861680128954,174
1540.64,0.3271029537769878,175
2518.58,0.23895706490213725,176
695.44,0.9933441277808853,177
1250.7,0.3591660436486969,178
822.72,0.48163407295447336,179
1714.26,0.29610461616571154,180
698.88,0.9282061465612037,181
637.28,0.996077628357274,182
1206.16,0.3677109620466447,183
2599.24,0.2743948936432469,184
724.1,0.9440009395248554,185
2597.66,0.24466861415656807,186
738.94,0.668809544107174,187
687.04,0.9184890501901849,188
1059.18,0.36942350752727116,189
