objective_1,genotype_1,genotype_2,step
-0.64,0.34679682166772635,0.023492570063259333,65
-0.68,0.6044163788398087,0.3985061125496872,66
-0.64,0.9965079138939231,0.0,67
-0.58,0.5715031328253983,0.3,68
-0.56,0.5028014142237665,0.6744959008792045,69
-0.64,0.4146858874117175,0.048076389762743664,70
-0.52,0.8454679096564834,0.851073204704527,71
-0.56,0.5318150910588034,0.5969990921686229,72
-0.56,0.49606898904731855,0.6749250654613872,73
-0.74,1.0,0.10221252431741483,74
-0.72,0.9753742342685048,0.0,75
-0.58,0.5814503860976192,0.6587978392490603,76
-0.72,0.3986226255189268,0.1,77
-0.68,0.5336143850210786,0.029330527534913654,78
-0.48,0.6983375027675055,0.851073204704527,79
-0.66,0.3798115618052028,0.39213481112718707,80
-0.68,1.0,0.07065817920701897,81
-0.72,0.3952172609023979,0.0964974152182402,82
-0.74,0.36509601487743937,0.17932428485790577,83
-0.58,0.4146858874117175,0.3353055833134949,84
-0.68,0.5307648520528385,0.1,85
-0.64,0.3986226255189268,0.5932236929078739,86
-0.66,0.30943392548822873,0.07008182225059403,87
-0.62,0.49606898904731855,0.7031669081555278,88
-0.62,0.49804129162795724,0.013276503915696236,89
-0.58,0.6045451146903166,0.8976392279071133,90
-0.56,0.6165039072677518,0.6744959008792045,91
-0.74,0.9981889714294031,0.10221252431741483,92
-0.72,0.5404863288415164,0.0007842822788125314,93
-0.52,0.9923948773108636,0.6915150153355862,94
-0.8,0.5318150910588034,0.09304522479952207,95
-0.7,0.4620339853672073,0.003528904889120832,96
-0.72,0.7545283634693708,0.09883611745227805,97
-0.58,0.5886281346015766,0.9583293587652024,98
-0.68,0.38285240257677183,0.22374323958541278,99
-0.64,0.7201261284554337,0.07031193683960288,100
-0.76,0.5740734205536476,0.11583538393103712,101
-0.64,0.5,0.4020709666807889,102
-0.62,0.6,0.3254989704953621,103
-0.68,0.4962499884034582,0.3,104
-0.6,0.7159646596779992,0.8976392279071133,105
-0.64,0.5676544453072168,0.6898759887040073,106
-0.66,0.5659778115608013,0.5862011305238628,107
-0.76,0.39301448286230656,0.0964974152182402,108
-0.54,0.4146858874117175,0.8444698140711807,109
-0.6,0.5469889349287349,0.6744034990524641,110
-0.6,0.9881484162696742,0.557233720840933,111
-0.68,1.0,0.1174465818006113,112
-0.6,0.49981900064386037,0.6749250654613872,113
-0.64,0.4293073417079949,0.1126255322834954,114
-0.74,0.25599861962045434,0.1885304623442763,115
-0.68,0.4146858874117175,0.27498272302448984,116
-0.76,0.3884742943541682,0.0941967294145373,117
-0.54,0.9713721718225058,0.7990789298608867,118
-0.7,0.5905908573068116,0.11583538393103712,119
-0.62,0.36649758282266054,0.6451551022302857,120
-0.68,0.41335587513287236,0.28345810956581186,121
-0.54,0.4414455863619261,0.6744959008792045,122
-0.78,0.6085630133053709,0.08975567665784209,123
-0.56,0.5196104224231366,0.7216560373973463,124
-0.78,0.5016538181257284,0.09303531124817735,125
-0.8,0.36422850633768616,0.13660551870568907,126
-0.52,0.5945741027016446,0.851073204704527,127
-0.7,0.8528476994941506,0.042168004630754985,128
-0.74,0.43985319600099543,0.09913980625487387,129
-0.68,0.5403274074797623,0.1694103725188722,130
-0.8,0.3700612952220099,0.08802221440120372,131
-0.64,0.9881484162696742,0.6100314179591143,132
-0.6,0.5277971924437491,0.9010816482938555,133
-0.7,0.4019647843063209,0.17932428485790577,134
-0.7,0.38100772880965955,0.06621812209080527,135
-0.58,0.1798857489679006,0.9476988138387499,136
-0.66,0.7185249137734964,0.4,137
-0.66,0.5740734205536476,0.23273550494093792,138
-0.56,0.6041003911050964,0.557233720840933,139
-0.52,0.6034920000089746,0.5611241979398073,140
-0.58,0.544403019196057,0.689050968960269,141
-0.68,0.5318150910588034,0.08118712017427568,142
-0.74,0.3651162590946206,0.08923833881148835,143
-0.64,0.5245563724501792,0.5845801995378798,144
-0.74,0.35872183701535987,0.10716813060802924,145
-0.64,0.49260001264849806,0.3,146
-0.78,0.6183051387331984,0.08975567665784209,147
-0.54,0.5400175010101671,0.5602483033512138,148
-0.72,0.9555988335448193,0.11583538393103712,149
-0.76,0.36422850633768616,0.15173767595328233,150
-0.76,0.29413716759193403,0.17932428485790577,151
-0.7,0.37877269352952236,0.1156860065181197,152
-0.66,0.5552956785250873,0.6443760672519545,153
-0.66,0.9881484162696742,0.004652905475275948,154
-0.62,0.9881484162696742,0.6531384233766683,155
-0.72,0.6114223292042329,0.1367098387307672,156
-0.62,0.3664008080758829,0.2865017114110503,157
-0.72,0.48780004709090524,0.1933613223355882,158
-0.66,0.36422850633768616,0.13980595068562343,159
-0.72,0.5132350421450624,0.1693251674471812,160
-0.68,0.6052624990456683,0.39623842250906705,161
-0.68,0.5361797075759661,0.5862011305238628,162
-0.7,0.35107068788174073,0.17932428485790577,163
-0.62,0.31388353369097954,0.5673052928336906,164
-0.64,0.3712552154002694,0.2823017885854423,165
-0.62,0.9881484162696742,0.5818017127911824,166
-0.72,0.3584187082365383,0.18717853359614736,167
-0.64,0.4289591839441595,0.2787443005154263,168
-0.6,0.5151274363731337,0.8976392279071133,169
-0.78,0.3096804127094848,0.151215935857318,170
-0.68,0.3739586252400563,0.13660551870568907,171
-0.56,0.6140253270003797,0.4210467626539269,172
-0.68,0.977279765366216,0.17932428485790577,173
-0.68,0.4973661781107097,0.05676567812114488,174
-0.74,0.4929732909374171,0.15173767595328233,175
-0.7,0.6009906795905938,0.09435847642927815,176
-0.56,0.5804614961366114,0.6744959008792045,177
-0.58,0.37361573032198175,0.8785969128166494,178
-0.6,0.533952492566791,0.9083237026889375,179
-0.56,0.5151274363731337,0.9394998150568163,180
-0.64,0.5300161268617739,0.5040407613418472,181
-0.74,0.5165516724839795,0.15941246019576388,182
-0.68,0.45835926783879605,0.1324161073428235,183
-0.64,0.27726523130293346,0.22765926060840327,184
-0.72,0.35107068788174073,0.19854284604313313,185
-0.74,0.6024077131823289,0.004934062424024143,186
-0.74,0.36422850633768616,0.12163113238157972,187
-0.68,0.4694669713291173,0.21031073151376173,188
-0.7,0.35824010897928055,0.24974424918421656,189
-0.56,0.3628042702268427,0.8760816967644001,190
-0.54,0.6765503370766741,0.8769333848603601,191
-0.62,0.5654579155052151,0.6690973485259687,192
-0.7,0.5275156394047007,0.151215935857318,193
-0.58,0.5063208915363042,0.6744959008792045,194
-0.7,0.5981690873131983,0.1324665278523812,195
-0.66,0.5634789441686652,0.4017813241664337,196
-0.68,0.43443519936586694,0.14288034585652207,197
-0.7,0.3367257689668941,0.04168009877137996,198
