objective_2,genotype_1,genotype_2,step
847.28,0.9881484162696742,0.6531384233766683,155
2077.82,0.6114223292042329,0.1367098387307672,156
1611.18,0.3664008080758829,0.2865017114110503,157
1456.6,0.48780004709090524,0.1933613223355882,158
1727.26,0.36422850633768616,0.13980595068562343,159
1475.8,0.5132350421450624,0.1693251674471812,160
830.48,0.6052624990456683,0.39623842250906705,161
825.6,0.5361797075759661,0.5862011305238628,162
1067.42,0.35107068788174073,0.17932428485790577,163
835.64,0.31388353369097954,0.5673052928336906,164
1876.3,0.3712552154002694,0.2823017885854423,165
627.56,0.9881484162696742,0.5818017127911824,166
952.2,0.3584187082365383,0.18717853359614736,167
1117.62,0.4289591839441595,0.2787443005154263,168
606.8,0.5151274363731337,0.8976392279071133,169
1559.64,0.3096804127094848,0.151215935857318,170
1917.82,0.3739586252400563,0.13660551870568907,171
971.14,0.6140253270003797,0.4210467626539269,172
1266.98,0.977279765366216,0.17932428485790577,173
3230.78,0.4973661781107097,0.05676567812114488,174
1573.3,0.4929732909374171,0.15173767595328233,175
1755.98,0.6009906795905938,0.09435847642927815,176
623.88,0.5804614961366114,0.6744959008792045,177
815.82,0.37361573032198175,0.8785969128166494,178
836.78,0.533952492566791,0.9083237026889375,179
824.0,0.5151274363731337,0.9394998150568163,180
1339.66,0.5300161268617739,0.5040407613418472,181
1322.66,0.5165516724839795,0.15941246019576388,182
1952.78,0.45835926783879605,0.1324161073428235,183
1460.82,0.27726523130293346,0.22765926060840327,184
1632.3,0.35107068788174073,0.19854284604313313,185
4017.4,0.6024077131823289,0.004934062424024143,186
1560.66,0.36422850633768616,0.12163113238157972,187
2046.26,0.4694669713291173,0.21031073151376173,188
1330.7,0.35824010897928055,0.24974424918421656,189
720.86,0.3628042702268427,0.8760816967644001,190
922.88,0.6765503370766741,0.8769333848603601,191
821.06,0.5654579155052151,0.6690973485259687,192
1348.34,0.5275156394047007,0.151215935857318,193
661.8,0.5063208915363042,0.6744959008792045,194
2237.08,0.5981690873131983,0.1324665278523812,195
1065.28,0.5634789441686652,0.4017813241664337,196
1894.74,0.43443519936586694,0.14288034585652207,197
3151.72,0.3367257689668941,0.04168009877137996,198
