objective_1,genotype_1,genotype_2,step
-0.76,0.32704948747526946,0.0006938222040504538,139
-0.72,0.3945458772312017,0.49909180323300195,140
-0.84,0.2,0.00035561109179553795,141
-0.82,0.7,0.5584057936716011,142
-0.74,0.42810535216655127,0.11908416979389169,143
-0.78,0.38917744525347225,0.4,144
-0.92,0.6082873078979236,0.0,145
-0.78,0.27456490945432516,0.4,146
-0.8,0.882981257074474,0.6138157781447354,147
-0.72,0.2989269258516128,0.6191498414821138,148
-0.76,0.12502076620553357,0.00620345635266033,149
-0.74,0.32567270441155227,0.42247705953635706,150
-0.38,0.6699538811391416,0.024762126669713225,151
-0.6,0.30637112359818286,0.020080000905968065,152
-0.78,0.1988280974494871,0.4,153
-0.76,0.42526345884514605,0.9031863032757641,154
-0.78,0.19301562532536537,0.6,155
-0.92,0.5894510179759752,0.0,156
-0.92,0.17230648839415091,0.0,157
-0.66,0.38034131799119414,0.10512953354621735,158
-0.92,0.4387640048234564,0.0,159
-0.48,0.6710121435452362,0.025405419155707376,160
-0.74,0.1786936241242961,0.6,161
-0.72,0.8600020263308841,0.9960091546446097,162
-0.82,0.1767284223935362,0.3720336903008164,163
-0.46,0.3717586588194412,0.023844713961121578,164
-0.82,0.5218281663667836,0.3782747238525841,165
-0.92,0.2391751827031757,0.0,166
-0.76,0.9589887395299538,0.6192221381167677,167
-0.92,0.10967052198953256,0.0,168
-0.7,0.20407295684769816,0.3890738109746863,169
-0.62,0.3984815615835682,0.010639683835630076,170
-0.74,0.3274408564137735,0.5924168275178772,171
-0.78,0.4,0.006728129655148907,172
-0.76,0.882981257074474,0.6025033214270374,173
-0.44,0.7,0.029283539571891094,174
-0.92,0.25554251672576395,0.0,175
-0.92,0.6211005758408159,0.0,176
-0.8,0.21292131797300745,0.39131855312535724,177
-0.72,0.882981257074474,0.6066965236774948,178
-0.74,0.2296906267280832,0.6218049061456821,179
-0.72,0.30380386521906494,0.119097455382426,180
-0.92,0.4278861845066298,0.0,181
-0.74,0.7,0.6108672983845918,182
-0.92,0.2701819943036199,0.0,183
-0.76,0.9039133471090024,0.00760656600854448,184
-0.72,0.7339732576848953,0.5896767866936623,185
-0.72,0.10967052198953256,0.011996482143270093,186
-0.74,0.13026122138433832,0.3447508736518571,187
-0.82,0.623384413625982,0.4079512900692201,188
-0.92,0.4646511425630685,0.0,189
-0.74,0.8762410595950966,0.5613542734317447,190
-0.74,0.37439031565929903,0.9923934339914556,191
-0.76,0.6211005758408159,0.005858674410699982,192
-0.76,0.923212020318247,0.6447786773868351,193
-0.38,0.2391751827031757,0.06624121690415252,194
-0.68,0.882981257074474,0.010273469096763188,195
-0.92,0.14311804783699464,0.0,196
-0.72,0.6021045642022897,0.6565455542349904,197
-0.76,0.5656982689282104,0.6089337422545189,198
