objective_1,genotype_1,genotype_2,step
-0.58,0.4447575250429544,0.011051568492608133,185
-0.4,0.6511208996146729,0.07715196786293677,186
-0.54,0.5564241058292014,0.013296040304503931,187
-0.92,0.5948117355336041,0.0,188
-0.92,0.446377790743949,0.0,189
-0.32,0.4115184262964437,0.05627472273510681,190
-0.92,0.5881525903043558,0.0,191
-0.34,0.5531787818675966,0.059377903447122016,192
-0.92,0.6594412587512078,0.0,193
-0.92,0.5500237352653535,0.0,194
-0.76,0.5956261323479517,0.14233355739547615,195
-0.88,0.5362246522709977,0.003170688155682777,196
-0.92,0.4314073290132853,0.0,197
-0.92,0.5728044637666869,0.0,198
